"기준_년분기_코드","서울시_코드","서울시_코드_명","서비스_업종_코드","서비스_업종_코드_명","당월_매출_금액","당월_매출_건수","주중_매출_금액","주말_매출_금액","월요일_매출_금액","화요일_매출_금액","수요일_매출_금액","목요일_매출_금액","금요일_매출_금액","토요일_매출_금액","일요일_매출_금액","시간대_00~06_매출_금액","시간대_06~11_매출_금액","시간대_11~14_매출_금액","시간대_14~17_매출_금액","시간대_17~21_매출_금액","시간대_21~24_매출_금액","남성_매출_금액","여성_매출_금액","연령대_10_매출_금액","연령대_20_매출_금액","연령대_30_매출_금액","연령대_40_매출_금액","연령대_50_매출_금액","연령대_60_이상_매출_금액","주중_매출_건수","주말_매출_건수","월요일_매출_건수","화요일_매출_건수","수요일_매출_건수","목요일_매출_건수","금요일_매출_건수","토요일_매출_건수","일요일_매출_건수","시간대_건수~06_매출_건수","시간대_건수~11_매출_건수","시간대_건수~14_매출_건수","시간대_건수~17_매출_건수","시간대_건수~21_매출_건수","시간대_건수~24_매출_건수","남성_매출_건수","여성_매출_건수","연령대_10_매출_건수","연령대_20_매출_건수","연령대_30_매출_건수","연령대_40_매출_건수","연령대_50_매출_건수","연령대_60_이상_매출_건수"
"20203","11","서울시","CS200019","PC방","63001233383","13220197","41723000762","21278232621","8617854185","8258163908","8611447242","7525877368","8709658059","10894676765","10383555856","11598232367","3898557817","5775235729","10332576385","18050887127","13345743958","52950118242","9985959291","4734797102","41478125328","10193747231","3041221564","2761663232","726523074","8820458","4399739","1783963","1766516","1829495","1600856","1839628","2253343","2146396","2280460","808412","1215609","2284519","3880594","2750603","10974646","2244420","1427416","8566351","1900733","606026","586326","132217"
"20203","11","서울시","CS200017","골프연습장","59706026527","1176655","41022784508","18683242019","8666273850","8077928367","8156668946","7421014779","8700898566","10022480509","8660761510","2824233700","6651670295","9582607814","12851317560","18496723338","9299473820","38171504981","14182460486","33476088","2399196080","10573001211","16160741890","16551633388","6635819778","745766","430889","143464","145893","157270","145240","153899","224668","206221","60714","115680","187271","244442","362225","206323","873177","216898","1034","48200","214429","354878","353851","117659"
"20203","11","서울시","CS200016","당구장","19184667241","994130","13641157657","5543509584","2654446132","2733179028","2944568054","2572746496","2736217947","3228456178","2315053406","2276748211","468920333","1174948355","2699298390","7212380026","5352371926","14984195964","3718900757","303293098","3077904487","2978008454","4370163000","5539295163","2434506111","689736","304394","129055","131532","143924","131557","153668","173791","130603","120985","9427","45725","131273","370309","316411","869653","108824","34842","152688","124440","225027","303323","138139"
"20203","11","서울시","CS200008","한의원","213725562377","5959377","174925742742","38799819635","39495500287","37095834697","32564363726","29571207237","36198836795","35691607590","3108212045","39871543","25085491742","74339266297","67365331059","46456950738","438650998","82312928885","129367955230","293897243","16693899093","35633298045","52126778482","53335805755","53597205491","5067390","891987","1104798","1018771","984060","869205","1090556","805409","86578","1268","960732","1950229","1735024","1305400","6724","2680710","3262963","16559","436757","813816","1160922","1476956","2038670"
"20203","11","서울시","CS200007","치과의원","542562240473","3997273","480302635317","62259605156","97425251761","105188017760","94266776526","81465564084","101957025186","60520496711","1739108445","248240","68997804416","183407713869","178666960357","110231887541","1257626050","268224268377","272082960753","760551102","51251203846","81176498651","124114421820","141139449875","141866135708","3491437","505836","753337","760019","672660","577854","727567","492732","13104","21","675249","1215818","1382482","719851","3852","1981448","2008647","15296","507065","694340","958650","909132","905625"
"20203","11","서울시","CS200006","일반의원","1287136250520","33888780","1098191503886","188944746634","239636950090","233820914080","195204584474","192585297052","236943758190","182244254301","6700492333","222230635","281173623479","406164651618","393006936698","205118564675","1450243415","482911240263","800486174182","3864021147","195026007115","267942739410","281926887159","302324071909","232313687711","29385221","4503559","6814946","6158317","5193561","5183584","6034813","4310740","192819","452","8417561","9561070","10911802","4982407","15488","15505248","18354735","213202","4034099","5976771","7340065","7633859","8661981"
"20203","11","서울시","CS200005","스포츠 강습","54335552600","249617","50767112006","3568440594","11667635719","10528762996","10611783423","9016204432","8942725436","2781975773","786464821","60018360","3720007331","9565669105","12342480490","23065107291","5582270023","19283999087","34115173423","162661094","7926452733","12962185047","20139612312","8499566950","3709436117","232523","17094","54135","47790","47870","43413","39315","12846","4248","294","10779","48933","66447","104440","18724","97087","146764","1591","43966","62044","98674","26117","11480"
"20203","11","서울시","CS200003","예술학원","80549098150","318617","66338063602","14211034548","12946408519","14627614785","13959077281","12724577489","12080385528","10097908605","4113125943","119605251","2777925693","13680242285","27434749526","29613958825","6922616570","31954442703","47677742789","507478368","6135137079","13026435806","41338609063","15963154126","2661371047","281106","37511","57241","62787","59908","53765","47405","28549","8962","212","8760","59348","128060","107246","14991","125810","190756","1989","29791","73570","161428","39469","10307"
"20203","11","서울시","CS200002","외국어학원","84174499179","254286","72507724150","11666775029","16421366937","15129590001","14579416861","12318103495","14059246856","7508912624","4157862405","160916098","13736277259","14257802498","25839809937","26856841957","3322851430","36466768522","46449302674","279897305","2810271721","13553421933","46808378470","16758052106","2706049661","209399","44887","47338","43694","42524","36649","39194","28781","16106","457","30553","43508","78189","89998","11581","105527","146714","1680","18472","31706","138858","54692","6830"
"20203","11","서울시","CS200001","일반교습학원","486804834679","1676982","391348207071","95456627608","86121199681","84632863864","78724241853","67925485705","73944415968","61145151125","34311476483","750856176","35753173550","67044423401","145038600696","202070340574","36147440282","209588115627","274016965198","1577777147","5663635915","33286071865","316793483498","114371674423","11912437970","1347999","328983","303836","294524","274827","231345","243467","208458","120525","2675","164262","257670","489528","656368","106479","707695","964057","10806","31402","153781","1077889","362180","35698"
"20203","11","서울시","CS100010","커피-음료","469960251738","62991568","358041828487","111918423251","63576019950","72226178443","73952258749","71528720618","76758650727","62174001609","49744421642","5439956354","69654256501","148566735095","114183000879","104421040445","27695262464","192831318537","223693882556","7459349137","138135713839","117051982165","80661356656","52816557133","20400241976","49510071","13481497","8984979","10060246","10191952","9945231","10327663","7420147","6061350","436065","13665038","19170458","14438987","12413142","2867878","28266026","31273661","1250055","21361226","16962551","10876461","6790832","2298500"
"20203","11","서울시","CS100009","호프-간이주점","308336030592","6825987","213247675125","95088355467","33684669065","40516092759","44519555216","42707144865","51820213220","57032921220","38055434247","100674520067","3495689652","5528144757","4861074650","61022941004","132753660462","190869022266","90796709839","3313551770","99822122979","71281203458","49611037612","40805327587","16832139607","4709236","2116751","789600","882140","974368","924866","1138262","1236356","880395","1877970","100619","331389","182580","1538194","2795235","4082216","2423951","98512","2593329","1546052","1026558","869400","372304"
"20203","11","서울시","CS100008","분식전문점","235448689497","22798296","176946114225","58502575272","32275262234","35224973669","36518254200","34805245234","38122378888","33293681488","25208893784","7544517385","18304027196","72843787814","40193842502","74836692248","21725822352","107017874876","105031476329","4442204110","50084172835","49743838427","52893764399","37144641284","17740133393","17413945","5384351","3230512","3492765","3579522","3459263","3651883","3044424","2339927","512879","2318355","7029345","3956179","7219762","1761776","10664942","11111933","559290","5580164","5284017","5210704","3570824","1571793"
"20203","11","서울시","CS100007","치킨전문점","101977745614","4316801","72293759065","29683986549","11504388146","13346244150","14755063369","15150795851","17537267549","16354443363","13329543186","8813016438","351133778","4119801012","6725869863","46451906780","35516017743","56916725565","36984607427","1279162316","19306873923","19698327056","24744303294","20586691416","8285974973","3003660","1313141","485486","556686","614086","615700","731702","705959","607182","287958","23402","237032","344441","2079717","1344251","2408993","1733134","72699","929269","865703","1035043","870332","369075"
"20203","11","서울시","CS100006","패스트푸드점","139920419939","13031873","98267588798","41652831141","17469875949","19023459751","20036360772","19668239594","22069652732","21377219266","20275611875","3238768770","7915711624","38002503165","24878877048","51545695824","14338863508","69913105417","57471785388","2638772724","37511731665","30835946213","27765520034","20347746532","8285173671","9456570","3575303","1732592","1881897","1935658","1883320","2023103","1871277","1704026","317934","1120993","3489369","2415772","4379755","1308050","6829944","5774506","345986","4166723","3114059","2479144","1757279","741264"
